Método,Classe,Variável,mínimo,máximo,primeiro_quartil,média,mediana,terceiro_quartil,desvio_relativo_média
KMeans_k5,1,KMedoids_k5,1.0,4.0,2.0,2.05,2.0,2.0,0.3
KMeans_k5,2,Unnamed: 0,51.0,45096.0,16641.75,24652.18,25891.5,33305.5,0.45
KMeans_k5,2,SQ,1054.0,310119.0,90390.75,128490.48,125115.5,159013.5,0.44
KMeans_k5,2,densidade_hec,0.0,1735.03,98.84,155.45,139.15,187.84,0.63
KMeans_k5,2,qd_area,24.7,739905.18,4506.34,9160.75,6829.42,10303.87,1.43
KMeans_k5,2,mobilidade,37.55,3701.27,720.79,1310.47,1219.13,1844.87,0.54
KMeans_k5,2,ap_h,0.0,108.0,0.0,0.41,0.0,0.0,4.73
KMeans_k5,2,ap_v,0.0,320.0,0.0,0.11,0.0,0.0,37.18
KMeans_k5,2,bp_h,0.0,291.0,1.0,8.02,4.0,11.0,1.47
KMeans_k5,2,bp_v,0.0,2158.0,0.0,6.37,0.0,0.0,8.36
KMeans_k5,2,com,0.0,760.0,0.0,2.69,1.0,3.0,3.1
KMeans_k5,2,mp_h,0.0,629.0,11.0,26.63,21.0,35.0,0.98
KMeans_k5,2,mp_v,0.0,2860.0,0.0,15.37,0.0,0.0,5.86
KMeans_k5,2,outros,0.0,606.0,0.0,1.14,0.0,1.0,7.23
KMeans_k5,2,ter,0.0,189.0,0.0,1.97,1.0,2.0,2.55
KMeans_k5,2,equipamentos,113.8,1670.45,507.99,638.43,628.74,759.97,0.3
KMeans_k5,2,fator_com,0.0,1.0,0.0,0.07,0.02,0.07,1.93
KMeans_k5,2,qtda_pav,0.0,35.0,1.0,2.2,1.0,2.0,1.5
KMeans_k5,2,aap_h,0.0,2201085.86,0.0,5186.33,0.0,0.0,6.5
KMeans_k5,2,aap_v,0.0,7975348.6,0.0,1948.76,0.0,0.0,42.74
KMeans_k5,2,abp_h,0.0,10459185.42,4439.33,80201.52,25741.36,80727.43,2.83
KMeans_k5,2,abp_v,0.0,216049624.62,0.0,184300.19,0.0,0.0,16.31
KMeans_k5,2,acom,0.0,6644698.5,0.0,31721.09,6669.53,24932.88,3.86
KMeans_k5,2,amp_h,0.0,40152683.1,48717.81,296571.19,137085.38,311398.13,2.46
KMeans_k5,2,amp_v,0.0,235503702.3,0.0,307224.39,0.0,0.0,10.87
KMeans_k5,2,aoutros,0.0,5047380.81,0.0,14460.68,0.0,10891.08,5.02
KMeans_k5,2,ater,0.0,5919241.46,0.0,24120.57,2011.09,16694.01,4.18
KMeans_k5,2,vl_m2_terreno,83.0,14698.26,683.0,1097.54,1005.0,1326.0,0.62
KMeans_k5,2,a_vl_m2_construcao,0.0,3683.25,1485.0,1711.0,1590.0,2040.0,0.24
KMeans_k5,2,a_comp_res,-0.3,17.18,-0.25,-0.03,-0.17,-0.02,-16.71
KMeans_k5,2,comp_res,-9.32,22.86,-0.27,0.29,0.1,0.62,3.56
KMeans_k5,2,a_outros_usos,-0.11,8.34,-0.11,-0.05,-0.09,-0.06,-3.76
KMeans_k5,2,outros_usos,-0.32,41.97,-0.32,-0.05,-0.22,-0.02,-16.81
KMeans_k5,2,Spectral_k5,0.0,3.0,0.0,1.63,3.0,3.0,0.91
KMeans_k5,2,KMedoids_k5,0.0,4.0,0.0,0.84,0.0,1.0,1.43
KMeans_k5,3,Unnamed: 0,3125.0,44002.0,16608.0,24909.76,21331.0,34586.0,0.46
KMeans_k5,3,SQ,33046.0,301054.0,90355.0,131006.29,111576.0,164092.0,0.47
KMeans_k5,3,densidade_hec,0.0,253.32,0.06,44.92,5.12,30.34,1.75
KMeans_k5,3,qd_area,141432.25,1652102.0,233386.78,409875.15,306868.05,376907.3,0.88
KMeans_k5,3,mobilidade,480.33,4161.86,950.95,1762.4,1400.81,2438.01,0.63
KMeans_k5,3,ap_h,0.0,40.0,0.0,8.47,0.0,10.0,1.58
KMeans_k5,3,ap_v,0.0,722.0,0.0,145.35,0.0,282.0,1.69
KMeans_k5,3,bp_h,0.0,54.0,0.0,11.29,2.0,14.0,1.51
KMeans_k5,3,bp_v,0.0,560.0,0.0,51.94,0.0,0.0,2.91
KMeans_k5,3,com,0.0,56.0,1.0,14.41,9.0,19.0,1.21
KMeans_k5,3,mp_h,0.0,478.0,9.0,124.53,109.0,192.0,1.09
KMeans_k5,3,mp_v,0.0,4141.0,0.0,1161.18,320.0,2035.0,1.35
KMeans_k5,3,outros,0.0,169.0,2.0,17.12,4.0,16.0,2.34
KMeans_k5,3,ter,0.0,158.0,5.0,26.12,9.0,24.0,1.55
KMeans_k5,3,equipamentos,499.96,1935.09,867.01,1121.29,1086.49,1334.37,0.32
KMeans_k5,3,fator_com,0.0,0.06,0.0,0.01,0.01,0.02,1.34
KMeans_k5,3,qtda_pav,0.0,28.0,2.0,12.65,15.0,20.0,0.83
KMeans_k5,3,aap_h,0.0,22585767.68,0.0,3949322.49,0.0,4506578.64,1.74
KMeans_k5,3,aap_v,0.0,255376193.9,0.0,36282684.66,0.0,39883895.06,1.88
KMeans_k5,3,abp_h,0.0,23129427.97,0.0,4898210.05,868683.37,6942442.2,1.52
KMeans_k5,3,abp_v,0.0,130696599.12,0.0,11464588.48,0.0,0.0,2.99
KMeans_k5,3,acom,0.0,13069659.91,303234.98,3520717.18,2760852.68,6505883.59,1.08
KMeans_k5,3,amp_h,0.0,133361747.45,3626639.01,39092663.81,30403918.03,63313488.52,1.0
KMeans_k5,3,amp_v,0.0,1303408967.47,0.0,299342313.75,97035192.99,335464108.52,1.43
KMeans_k5,3,aoutros,0.0,75017684.26,661184.97,6829936.38,1061119.92,5212100.23,2.61
KMeans_k5,3,ater,0.0,67757303.03,1633707.49,11352000.45,3068680.5,7934219.65,1.74
KMeans_k5,3,vl_m2_terreno,377.0,9807.0,891.0,2336.47,1943.0,2792.0,0.94
KMeans_k5,3,a_vl_m2_construcao,0.0,3881.85,1590.0,2071.56,2040.0,2399.87,0.41
KMeans_k5,3,a_comp_res,16.62,162.54,35.35,50.11,39.49,54.62,0.64
KMeans_k5,3,comp_res,-19.88,9.04,-8.62,-3.76,-1.97,0.64,-2.13
KMeans_k5,3,a_outros_usos,0.59,138.89,5.31,25.67,8.0,20.88,1.53
KMeans_k5,3,outros_usos,-0.02,15.67,0.66,3.48,1.6,2.22,1.39
KMeans_k5,3,Spectral_k5,0.0,3.0,0.0,0.18,0.0,0.0,4.12
KMeans_k5,3,KMedoids_k5,1.0,4.0,1.0,1.18,1.0,1.0,0.62
KMeans_k5,4,Unnamed: 0,12006.0,43969.0,14850.75,23902.83,16478.0,34252.75,0.59
KMeans_k5,4,SQ,73284.0,301020.0,85603.5,139943.33,91363.0,172050.5,0.65
KMeans_k5,4,densidade_hec,0.22,11.26,1.44,4.69,2.66,8.4,1.02
KMeans_k5,4,qd_area,67050.58,331722.52,108643.15,182644.83,147315.68,266863.07,0.59
KMeans_k5,4,mobilidade,348.01,1381.31,460.71,665.79,538.22,700.11,0.56
KMeans_k5,4,ap_h,0.0,1.0,0.0,0.17,0.0,0.0,2.45
KMeans_k5,4,ap_v,0.0,326.0,0.0,56.33,0.0,9.0,2.35
KMeans_k5,4,bp_h,0.0,7.0,0.0,1.17,0.0,0.0,2.45
KMeans_k5,4,bp_v,0.0,0.0,0.0,0.0,0.0,0.0,
KMeans_k5,4,com,250.0,1871.0,802.5,1112.5,1031.5,1581.5,0.55
KMeans_k5,4,mp_h,0.0,17.0,0.0,2.83,0.0,0.0,2.45
KMeans_k5,4,mp_v,0.0,412.0,0.0,106.67,30.0,141.0,1.53
KMeans_k5,4,outros,0.0,14.0,0.0,2.5,0.0,0.75,2.26
KMeans_k5,4,ter,1.0,5.0,1.0,2.33,1.5,3.5,0.75
KMeans_k5,4,equipamentos,1071.0,1781.61,1169.63,1335.1,1278.99,1419.88,0.19
KMeans_k5,4,fator_com,0.76,1.0,0.82,0.88,0.84,0.96,0.12
KMeans_k5,4,qtda_pav,11.0,38.0,11.75,21.33,17.5,30.0,0.55
KMeans_k5,4,aap_h,0.0,331722.52,0.0,55287.09,0.0,0.0,2.45
KMeans_k5,4,aap_v,0.0,34400710.51,0.0,6396896.79,0.0,2985502.7,2.16
KMeans_k5,4,abp_h,0.0,2322057.65,0.0,387009.61,0.0,0.0,2.45
KMeans_k5,4,abp_v,0.0,0.0,0.0,0.0,0.0,0.0,
KMeans_k5,4,acom,82930630.33,232207747.01,117572798.24,154939969.92,139565476.91,203737806.48,0.39
KMeans_k5,4,amp_h,0.0,5639282.86,0.0,939880.48,0.0,0.0,2.45
KMeans_k5,4,amp_v,0.0,48616670.2,0.0,14103647.6,3165709.56,23838201.99,1.45
KMeans_k5,4,aoutros,0.0,2472816.36,0.0,423311.16,0.0,50287.94,2.37
KMeans_k5,4,ater,67050.58,1658612.61,138143.55,511774.98,266472.05,604124.43,1.18
KMeans_k5,4,vl_m2_terreno,1942.0,15300.0,2902.75,5943.33,4299.0,6611.75,0.84
KMeans_k5,4,a_vl_m2_construcao,3158.04,4360.0,3169.56,3564.34,3207.03,4024.42,0.17
KMeans_k5,4,a_comp_res,-0.3,9.75,-0.0,3.1,1.26,5.6,1.36
KMeans_k5,4,comp_res,-8.46,-0.26,-1.37,-2.1,-0.85,-0.69,-1.49
KMeans_k5,4,a_outros_usos,0.03,4.93,0.12,1.25,0.23,1.56,1.56
KMeans_k5,4,outros_usos,-0.22,1.05,-0.21,0.09,-0.14,0.1,5.84
KMeans_k5,4,Spectral_k5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
KMeans_k5,4,KMedoids_k5,3.0,3.0,3.0,3.0,3.0,3.0,0.0
Spectral_k5,0,Unnamed: 0,189.0,45077.0,25766.0,30436.89,31697.0,38082.0,0.32
Spectral_k5,0,SQ,3045.0,310100.0,124091.0,156349.46,150264.0,184213.0,0.35
Spectral_k5,0,densidade_hec,0.0,1735.03,128.15,186.01,170.15,223.22,0.57
Spectral_k5,0,qd_area,76.33,2118681.93,4076.47,10158.21,6264.14,9722.85,3.05
Spectral_k5,0,mobilidade,37.55,9934.79,1343.1,2319.24,2216.16,3050.7,0.55
Spectral_k5,0,ap_h,0.0,108.0,0.0,0.27,0.0,0.0,8.27
Spectral_k5,0,ap_v,0.0,722.0,0.0,0.35,0.0,0.0,33.53
Spectral_k5,0,bp_h,0.0,291.0,2.0,11.28,7.0,15.0,1.25
Spectral_k5,0,bp_v,0.0,3000.0,0.0,8.22,0.0,0.0,7.96
Spectral_k5,0,com,0.0,249.0,0.0,1.6,0.0,2.0,2.95
Spectral_k5,0,mp_h,0.0,807.0,8.0,23.85,18.0,32.0,1.16
Spectral_k5,0,mp_v,0.0,4141.0,0.0,17.33,0.0,0.0,7.48
Spectral_k5,0,outros,0.0,442.0,0.0,0.86,0.0,1.0,7.43
Spectral_k5,0,ter,0.0,536.0,0.0,2.51,1.0,3.0,3.13
Spectral_k5,0,equipamentos,105.11,2767.7,568.74,755.67,705.21,887.52,0.39
Spectral_k5,0,fator_com,0.0,1.0,0.0,0.04,0.0,0.04,2.27
Spectral_k5,0,qtda_pav,0.0,41.0,1.0,1.99,1.0,2.0,1.51
Spectral_k5,0,aap_h,0.0,22585767.68,0.0,10483.97,0.0,0.0,26.42
Spectral_k5,0,aap_v,0.0,255376193.9,0.0,52511.65,0.0,0.0,47.17
Spectral_k5,0,abp_h,0.0,23129427.97,8680.61,117755.56,39113.66,111562.54,3.56
Spectral_k5,0,abp_v,0.0,501737161.34,0.0,300774.04,0.0,0.0,19.04
Spectral_k5,0,acom,0.0,16350552.92,0.0,29508.79,0.0,13715.54,9.47
Spectral_k5,0,amp_h,0.0,133361747.45,30085.82,337754.14,104267.09,253179.53,5.99
Spectral_k5,0,amp_v,0.0,1303408967.47,0.0,1056253.79,0.0,0.0,18.56
Spectral_k5,0,aoutros,0.0,11684126.37,0.0,17275.57,0.0,7373.63,10.18
Spectral_k5,0,ater,0.0,67757303.03,0.0,46665.12,4651.36,21009.83,15.5
Spectral_k5,0,vl_m2_terreno,99.0,14698.26,484.0,796.64,751.0,997.0,0.58
Spectral_k5,0,a_vl_m2_construcao,0.0,3881.85,1360.0,1572.95,1485.0,1590.0,0.18
Spectral_k5,0,a_comp_res,-0.3,162.54,-0.25,0.09,-0.17,-0.0,23.29
Spectral_k5,0,comp_res,-19.88,22.86,-0.21,0.44,0.22,0.82,2.78
Spectral_k5,0,a_outros_usos,-0.11,94.28,-0.11,-0.02,-0.09,-0.06,-59.25
Spectral_k5,0,outros_usos,-0.32,53.38,-0.32,-0.01,-0.22,0.05,-79.68
Spectral_k5,0,KMeans_k5,0.0,3.0,1.0,1.6,2.0,2.0,0.31
Spectral_k5,0,KMedoids_k5,0.0,4.0,1.0,1.33,1.0,2.0,0.62
Spectral_k5,1,Unnamed: 0,0.0,44977.0,2089.25,8523.45,4373.5,13808.75,1.17
Spectral_k5,1,SQ,1003.0,309065.0,22044.25,58943.38,42133.5,81141.75,1.04
Spectral_k5,1,densidade_hec,0.0,830.06,37.11,102.56,76.18,134.88,0.94
Spectral_k5,1,qd_area,20.61,331722.52,5850.92,11968.0,9764.84,14512.03,1.04
Spectral_k5,1,mobilidade,26.1,2831.6,385.69,714.96,612.43,936.56,0.64
Spectral_k5,1,ap_h,0.0,54.0,0.0,2.87,0.0,3.0,1.87
Spectral_k5,1,ap_v,0.0,551.0,0.0,7.84,0.0,0.0,3.92
Spectral_k5,1,bp_h,0.0,89.0,0.0,0.84,0.0,0.0,3.18
Spectral_k5,1,bp_v,0.0,960.0,0.0,4.26,0.0,0.0,6.78
Spectral_k5,1,com,0.0,4042.0,1.0,39.55,6.0,19.0,3.09
Spectral_k5,1,mp_h,0.0,253.0,1.0,16.72,10.0,25.0,1.24
Spectral_k5,1,mp_v,0.0,2841.0,0.0,112.25,6.0,134.0,1.96
Spectral_k5,1,outros,0.0,281.0,0.0,2.1,1.0,2.0,2.9
Spectral_k5,1,ter,0.0,207.0,0.0,0.96,0.0,1.0,3.52
Spectral_k5,1,equipamentos,262.22,2068.5,870.11,1094.56,1070.02,1310.96,0.28
Spectral_k5,1,fator_com,0.0,1.0,0.02,0.21,0.08,0.28,1.35
Spectral_k5,1,qtda_pav,1.0,49.0,2.0,8.61,3.0,15.0,0.92
Spectral_k5,1,aap_h,0.0,1806064.86,0.0,37728.61,0.0,30198.98,2.59
Spectral_k5,1,aap_v,0.0,52993509.32,0.0,141152.51,0.0,0.0,7.22
Spectral_k5,1,abp_h,0.0,2322057.65,0.0,12423.03,0.0,0.0,4.77
Spectral_k5,1,abp_v,0.0,17119459.54,0.0,67268.6,0.0,0.0,8.07
Spectral_k5,1,acom,0.0,232207747.01,9050.36,807829.75,49724.99,224511.38,7.05
Spectral_k5,1,amp_h,0.0,7312710.46,8637.14,219262.8,75504.81,243606.77,2.0
Spectral_k5,1,amp_v,0.0,138305965.68,0.0,2124035.42,32263.19,1366456.09,3.16
Spectral_k5,1,aoutros,0.0,4511015.81,0.0,33504.21,7165.52,27766.73,3.28
Spectral_k5,1,ater,0.0,3830076.56,0.0,15658.59,0.0,11208.21,4.58
Spectral_k5,1,vl_m2_terreno,819.0,34383.0,2878.0,5328.96,3773.0,7039.75,0.71
Spectral_k5,1,a_vl_m2_construcao,2136.38,4360.0,2846.0,3172.46,3209.0,3429.0,0.1
Spectral_k5,1,a_comp_res,-0.3,16.09,-0.26,-0.02,-0.18,-0.01,-28.37
Spectral_k5,1,comp_res,-14.34,7.86,-1.29,-0.92,-0.71,-0.37,-1.16
Spectral_k5,1,a_outros_usos,-0.11,7.48,-0.11,-0.03,-0.09,-0.04,-7.46
Spectral_k5,1,outros_usos,-0.32,20.43,-0.32,-0.08,-0.22,-0.02,-6.93
Spectral_k5,1,KMeans_k5,0.0,4.0,0.0,0.04,0.0,0.0,7.49
Spectral_k5,1,KMedoids_k5,0.0,4.0,3.0,2.9,3.0,3.0,0.18
Spectral_k5,2,Unnamed: 0,155.0,45096.0,26798.0,32055.19,34533.0,41711.0,0.35
Spectral_k5,2,SQ,2093.0,310119.0,131041.0,174472.12,164038.0,237149.0,0.4
Spectral_k5,2,densidade_hec,0.0,660.59,8.02,96.31,61.93,150.98,1.13
Spectral_k5,2,qd_area,115.2,534797.2,4141.97,17723.87,7653.88,14310.65,2.29
Spectral_k5,2,mobilidade,41.53,8428.0,1131.88,2446.21,2169.26,3425.15,0.66
Spectral_k5,2,ap_h,0.0,15.0,0.0,0.15,0.0,0.0,5.48
Spectral_k5,2,ap_v,0.0,0.0,0.0,0.0,0.0,0.0,
Spectral_k5,2,bp_h,0.0,46.0,0.0,1.18,0.0,1.0,2.91
Spectral_k5,2,bp_v,0.0,2.0,0.0,0.01,0.0,0.0,11.18
Spectral_k5,2,com,0.0,15.0,0.0,0.25,0.0,0.0,3.92
Spectral_k5,2,mp_h,0.0,58.0,0.0,2.03,0.0,2.0,2.13
Spectral_k5,2,mp_v,0.0,3.0,0.0,0.01,0.0,0.0,15.56
Spectral_k5,2,outros,0.0,11.0,0.0,0.21,0.0,0.0,3.67
Spectral_k5,2,ter,1.0,115.0,2.0,12.96,8.0,19.0,1.13
Spectral_k5,2,equipamentos,248.93,2875.23,667.18,1047.0,897.13,1332.54,0.49
Spectral_k5,2,fator_com,0.0,0.38,0.0,0.01,0.0,0.0,3.59
Spectral_k5,2,qtda_pav,0.0,1.0,0.0,0.01,0.0,0.0,12.21
Spectral_k5,2,aap_h,0.0,593377.98,0.0,3079.31,0.0,0.0,8.18
Spectral_k5,2,aap_v,0.0,0.0,0.0,0.0,0.0,0.0,
Spectral_k5,2,abp_h,0.0,1731373.83,0.0,20755.32,0.0,2943.71,4.46
Spectral_k5,2,abp_v,0.0,38178.69,0.0,162.13,0.0,0.0,11.87
Spectral_k5,2,acom,0.0,534797.2,0.0,4169.53,0.0,0.0,5.62
Spectral_k5,2,amp_h,0.0,1586012.57,0.0,37218.05,0.0,18859.29,3.35
Spectral_k5,2,amp_v,0.0,62069.62,0.0,108.64,0.0,0.0,18.67
Spectral_k5,2,aoutros,0.0,1191636.98,0.0,6975.44,0.0,0.0,7.19
Spectral_k5,2,ater,115.2,4669235.24,12135.99,214820.58,64603.21,195623.21,2.24
Spectral_k5,2,vl_m2_terreno,93.0,13842.0,303.0,802.4,536.0,875.0,1.27
Spectral_k5,2,a_vl_m2_construcao,0.0,1133.0,0.0,4.07,0.0,0.0,12.84
Spectral_k5,2,a_comp_res,-0.3,2.59,-0.3,-0.25,-0.3,-0.27,-0.7
Spectral_k5,2,comp_res,-1.88,2.56,-0.69,-0.59,-0.69,-0.59,-0.46
Spectral_k5,2,a_outros_usos,-0.11,5.8,-0.09,0.18,-0.02,0.15,3.54
Spectral_k5,2,outros_usos,-0.22,11.24,-0.12,0.99,0.48,1.58,1.49
Spectral_k5,2,KMeans_k5,1.0,2.0,1.0,1.35,1.0,2.0,0.35
Spectral_k5,2,KMedoids_k5,0.0,4.0,1.0,1.82,2.0,2.0,0.6
Spectral_k5,3,Unnamed: 0,29.0,45095.0,10554.5,19386.79,18094.0,25386.5,0.57
Spectral_k5,3,SQ,1032.0,310118.0,68138.5,107132.95,97100.0,122060.5,0.55
Spectral_k5,3,densidade_hec,0.0,276.62,60.34,95.68,95.53,128.89,0.52
Spectral_k5,3,qd_area,10.42,5240598.72,4965.72,12842.11,7675.6,12055.37,4.55
Spectral_k5,3,mobilidade,11.43,9934.79,565.19,1109.24,967.68,1552.51,0.61
Spectral_k5,3,ap_h,0.0,102.0,0.0,1.15,0.0,1.0,3.21
Spectral_k5,3,ap_v,0.0,356.0,0.0,0.23,0.0,0.0,25.06
Spectral_k5,3,bp_h,0.0,166.0,0.0,3.76,1.0,5.0,1.72
Spectral_k5,3,bp_v,0.0,1345.0,0.0,4.54,0.0,0.0,8.6
Spectral_k5,3,com,0.0,565.0,0.0,4.19,2.0,5.0,2.68
Spectral_k5,3,mp_h,0.0,610.0,11.0,27.03,22.0,37.0,0.93
Spectral_k5,3,mp_v,0.0,3126.0,0.0,21.26,0.0,0.0,4.54
Spectral_k5,3,outros,0.0,853.0,0.0,2.09,1.0,2.0,6.57
Spectral_k5,3,ter,0.0,469.0,0.0,1.33,0.0,1.0,3.94
Spectral_k5,3,equipamentos,161.33,2767.83,564.72,788.88,754.88,970.67,0.39
Spectral_k5,3,fator_com,0.0,1.0,0.0,0.1,0.04,0.12,1.64
Spectral_k5,3,qtda_pav,0.0,35.0,1.0,2.85,2.0,2.0,1.46
Spectral_k5,3,aap_h,0.0,14204531.93,0.0,18838.76,0.0,6893.75,7.66
Spectral_k5,3,aap_v,0.0,13599111.73,0.0,5385.32,0.0,0.0,33.94
Spectral_k5,3,abp_h,0.0,2256436.66,0.0,42258.2,9933.83,39586.43,2.54
Spectral_k5,3,abp_v,0.0,160557937.06,0.0,132131.74,0.0,0.0,15.97
Spectral_k5,3,acom,0.0,15721796.17,0.0,59415.39,12154.23,44246.32,4.31
Spectral_k5,3,amp_h,0.0,12339094.1,52538.52,323232.37,153489.44,354154.12,1.79
Spectral_k5,3,amp_v,0.0,108192963.77,0.0,440366.32,0.0,0.0,7.15
Spectral_k5,3,aoutros,0.0,75017684.26,0.0,45552.91,5703.24,21977.72,13.64
Spectral_k5,3,ater,0.0,37925181.71,0.0,32855.32,0.0,13249.13,14.63
Spectral_k5,3,vl_m2_terreno,83.0,30005.0,1050.0,1501.47,1343.0,1786.0,0.54
Spectral_k5,3,a_vl_m2_construcao,0.0,3429.0,1939.0,1965.43,2040.0,2040.0,0.14
